Daily_cases;Date;Open;High;Low;Close;Adj Close;Volume;Index;Name;Country_Name;Country_Code;WHO_region
0;21.01.2020;11746.95;11805.14;11746.95;11805.14;11805.14;25904700;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;20.01.2020;11800.21;11807.79;11731.93;11746.95;11746.95;16363700;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;17.01.2020;11737.86;11802.81;11737.86;11800.21;11800.21;23518900;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;16.01.2020;11676.67;11753.48;11676.67;11737.86;11737.86;26174200;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;15.01.2020;11625.13;11693.46;11623.47;11676.67;11676.67;29818100;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;14.01.2020;11543.67;11630.61;11543.67;11625.13;11625.13;30060200;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;13.01.2020;11551.7;11570.47;11518.66;11543.67;11543.67;18984700;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;10.01.2020;11537.68;11606.35;11537.68;11551.7;11551.7;16241500;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;09.01.2020;11556.98;11603.64;11536.86;11537.68;11537.68;19539200;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;08.01.2020;11629.86;11629.86;11489.05;11556.98;11556.98;17421400;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;07.01.2020;11627.32;11631.18;11578.46;11629.86;11629.86;15891000;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
0;06.01.2020;11594.28;11627.32;11506.54;11627.32;11627.32;19168200;NZ50;S&P/NZX 50 INDEX GROSS;New Zealand;NZ;WPRO
24326;24.11.2020;3071.8;3098.83;3053.16;3095.84;3095.84;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
25173;23.11.2020;3066.64;3094.06;3042.61;3047.06;3047.06;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
24318;20.11.2020;3050.81;3060.91;3035.56;3051.04;3051.04;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
23610;19.11.2020;3067.06;3071.25;3040.66;3046.49;3046.49;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
20985;18.11.2020;3046.02;3086.77;3035.57;3080.68;3080.68;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
22410;17.11.2020;3081.05;3087.19;3027.76;3052.22;3052.22;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
22778;16.11.2020;3054.35;3081.28;3046.77;3079.74;3079.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
21983;13.11.2020;3007.16;3027.45;2995.17;3025.22;3025.22;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
21608;12.11.2020;2997.79;3028.52;2988.03;3025.83;3025.83;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
19851;11.11.2020;3004.63;3031.69;3004.2;3015.03;3015.03;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
20977;10.11.2020;2965.92;3013.57;2943.43;2998.61;2998.61;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
21798;09.11.2020;2919.08;2988.88;2910.42;2987.75;2987.75;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
20582;06.11.2020;2845.74;2896.07;2832.98;2895.62;2895.62;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
19404;05.11.2020;2824.45;2869.91;2812.67;2861.39;2861.39;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
18652;03.11.2020;2753.97;2791.77;2750.26;2786.42;2786.42;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
18253;02.11.2020;2681.19;2743.98;2658.49;2737.54;2737.54;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
18283;30.10.2020;2698.94;2706.34;2664.44;2690.59;2690.59;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
17717;29.10.2020;2704.5;2728.97;2682.68;2709.04;2709.04;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
16202;28.10.2020;2758.84;2758.84;2680.83;2693.46;2693.46;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
16550;27.10.2020;2784.13;2790.19;2758;2763.03;2763.03;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
17347;26.10.2020;2812.48;2819.05;2785.59;2785.59;2785.59;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
17340;23.10.2020;2807.3;2826.53;2799.63;2816.7;2816.7;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
15971;22.10.2020;2784.18;2814.12;2783.37;2803.17;2803.17;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
15700;21.10.2020;2811.87;2816.9;2782.36;2786.23;2786.23;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
16319;20.10.2020;2785.99;2817.73;2774.16;2803.06;2803.06;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
15982;19.10.2020;2797.65;2809.42;2787.5;2794.27;2794.27;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
15150;16.10.2020;2819.04;2819.04;2785.85;2799.54;2799.54;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
13754;15.10.2020;2849.24;2850.11;2803.9;2817.29;2817.29;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
14231;14.10.2020;2829.88;2857.47;2824.12;2856.08;2856.08;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
13868;13.10.2020;2846.04;2859.52;2822.97;2829.23;2829.23;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
13592;12.10.2020;2834.33;2862.36;2827.52;2846.14;2846.14;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
12126;09.10.2020;2842.59;2842.59;2811.05;2834.09;2834.09;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
11493;08.10.2020;2850.65;2859.87;2837.05;2846.39;2846.39;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
11115;07.10.2020;2883.58;2888.2;2838.45;2842.58;2842.58;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
11615;06.10.2020;2885.38;2906.65;2883.69;2892.99;2892.99;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10888;05.10.2020;2860.53;2882.94;2845.63;2881.98;2881.98;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
9412;02.10.2020;2840.72;2859.01;2824.69;2852.42;2852.42;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8945;01.10.2020;2911.08;2919.25;2882.81;2889.8;2889.8;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8481;30.09.2020;2908.55;2920.03;2893.8;2905.81;2905.81;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8232;29.09.2020;2935.77;2947.75;2889.22;2910.12;2910.12;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8135;28.09.2020;2909.62;2938.94;2909.62;2927.17;2927.17;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7212;25.09.2020;2912.83;2912.83;2870.16;2896.83;2896.83;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6595;24.09.2020;2905.55;2920.46;2880.39;2912.76;2912.76;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6431;23.09.2020;2933.33;2968.55;2916.27;2916.39;2916.39;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6215;22.09.2020;2874;2907.98;2868.38;2884.66;2884.66;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6196;21.09.2020;2946.18;2946.18;2857.78;2863.67;2863.67;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5905;18.09.2020;2976.1;2977.13;2944.22;2951.79;2951.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5762;17.09.2020;2947.54;2974.54;2945.78;2971.74;2971.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5670;16.09.2020;2982.49;2990.74;2960.68;2975.01;2975.01;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5529;15.09.2020;2936.42;2982.2;2932.36;2980.58;2980.58;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5509;14.09.2020;2918.29;2938.24;2918.29;2928.38;2928.38;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5504;11.09.2020;2888.92;2911.71;2874.47;2910.51;2910.51;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5363;10.09.2020;2888.09;2897.55;2858.65;2897.55;2897.55;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5218;09.09.2020;2880.83;2899.17;2872.92;2876.07;2876.07;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5099;08.09.2020;2937.18;2948.88;2875.96;2888.79;2888.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5185;07.09.2020;2929.38;2947.17;2925.55;2932.29;2932.29;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5110;04.09.2020;2920.22;2944.66;2910.39;2921.55;2921.55;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4995;03.09.2020;2954.62;2967.61;2917.24;2931.92;2931.92;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4952;02.09.2020;2989.76;3002.25;2946.29;2956.5;2956.5;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4729;01.09.2020;2976.07;2993.28;2967.96;2975;2975;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4993;31.08.2020;2993.02;3012.44;2962.06;2966.2;2966.2;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4829;28.08.2020;3015.7;3015.7;2976.34;2980.17;2980.17;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4711;27.08.2020;3051.2;3056.25;3002.1;3012.01;3012.01;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4676;26.08.2020;3041.19;3053.9;3024.04;3051.97;3051.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4696;25.08.2020;3042.58;3051.27;3020.46;3029.05;3029.05;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4744;24.08.2020;3005.86;3036.63;3005.86;3029.42;3029.42;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4870;21.08.2020;3013.4;3024.71;2973.11;2995.61;2995.61;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4785;20.08.2020;3044.92;3044.92;2993.69;2993.69;2993.69;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4828;19.08.2020;3048.22;3073.84;3041.43;3056.54;3056.54;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4748;18.08.2020;3056.72;3073.85;3048.31;3050.7;3050.7;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4892;17.08.2020;3070.81;3090.42;3041.99;3052.46;3052.46;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5065;14.08.2020;3075.96;3075.96;3044.71;3061.99;3061.99;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5057;13.08.2020;3057.63;3081.15;3047.74;3080.44;3080.44;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5102;12.08.2020;2990.9;3053.99;2985.25;3053.99;3053.99;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4945;11.08.2020;2959.29;3012.58;2959.29;3005.63;3005.63;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5118;10.08.2020;2976.49;2998.78;2960.78;2960.78;2960.78;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5241;07.08.2020;2992.26;2994.46;2968.48;2972.35;2972.35;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5267;06.08.2020;2998.53;3004.83;2981.79;2988.5;2988.5;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5204;05.08.2020;2954.41;2994.08;2952.15;2992.78;2992.78;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5159;04.08.2020;2934.91;2942.06;2923.36;2940.46;2940.46;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5394;03.08.2020;2917.68;2942.77;2911.19;2929.97;2929.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5482;31.07.2020;2902.81;2917.69;2899.58;2911.57;2911.57;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5509;30.07.2020;2915.94;2919.35;2869.99;2882.63;2882.63;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5475;29.07.2020;2893.54;2918.42;2889.69;2918.42;2918.42;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5395;28.07.2020;2891.34;2907.03;2877.4;2895.45;2895.45;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5635;27.07.2020;2869.69;2896.28;2869.69;2884.88;2884.88;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5811;24.07.2020;2835.15;2863.12;2822.26;2863.12;2863.12;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5848;23.07.2020;2848.41;2866.78;2843.93;2851.79;2851.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5862;22.07.2020;2824.5;2844.12;2815.03;2834.65;2834.65;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5842;21.07.2020;2814.99;2849.18;2813.4;2825.71;2825.71;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5940;20.07.2020;2771.85;2802.24;2758.69;2802.24;2802.24;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6406;17.07.2020;2757.04;2774.79;2752.51;2774.79;2774.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6428;16.07.2020;2741.68;2762.68;2734.3;2760.01;2760.01;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6422;15.07.2020;2728.59;2763.2;2724.35;2747.91;2747.91;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6248;14.07.2020;2751.98;2752.09;2703.35;2744.54;2744.54;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6537;13.07.2020;2805.52;2818.1;2765.09;2766.79;2766.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6635;10.07.2020;2768.67;2800.94;2765.49;2800.94;2800.94;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6509;09.07.2020;2805.85;2810.74;2773.48;2782.43;2782.43;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6562;08.07.2020;2815.52;2823;2806.5;2815.83;2815.83;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6368;07.07.2020;2829.33;2835.76;2814.4;2825.21;2825.21;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6611;06.07.2020;2825.88;2855.94;2825.51;2835.18;2835.18;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6718;03.07.2020;2789.27;2803.32;2782.65;2801.66;2801.66;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6760;02.07.2020;2762.56;2789.92;2758.92;2788.79;2788.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6693;30.06.2020;2770.69;2778.09;2743.2;2743.2;2743.2;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6719;29.06.2020;2749.54;2767.95;2737.86;2767.95;2767.95;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6800;26.06.2020;2780.02;2784.89;2746.78;2761.74;2761.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7113;25.06.2020;2750.08;2771.6;2740.02;2760.75;2760.75;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7425;23.06.2020;2773.33;2794.43;2767.46;2791.97;2791.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7600;22.06.2020;2754.42;2763.29;2726.65;2763.29;2763.29;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7972;19.06.2020;2739.04;2769.86;2738.45;2758.67;2758.67;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7790;18.06.2020;2734.84;2738.04;2700.54;2724.33;2724.33;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7843;17.06.2020;2758.97;2771.26;2733.9;2740.1;2740.1;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8248;16.06.2020;2745.49;2779.71;2741.84;2748.3;2748.3;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8246;15.06.2020;2705.64;2720.4;2670.41;2719.06;2719.06;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8779;11.06.2020;2756.98;2758.83;2726.15;2743.8;2743.8;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8404;10.06.2020;2795.1;2803.35;2768.3;2785.18;2785.18;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8595;09.06.2020;2804.36;2813.48;2765.15;2795.9;2795.9;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8985;08.06.2020;2806.81;2825.31;2782.92;2796.3;2796.3;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8726;05.06.2020;2780.32;2800.81;2769.51;2792.74;2792.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8831;04.06.2020;2822.59;2825.48;2757.61;2766.26;2766.26;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8536;03.06.2020;2812.82;2835.06;2792.24;2831.08;2831.08;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8863;02.06.2020;2760.63;2796.52;2754.85;2796.51;2796.51;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
9035;01.06.2020;2761.23;2773.56;2733.28;2750.24;2750.24;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8572;29.05.2020;2766.62;2766.62;2717.8;2734.83;2734.83;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8371;28.05.2020;2748.03;2781.25;2737.94;2779.98;2779.98;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8338;27.05.2020;2748.25;2780.05;2711.9;2741.02;2741.02;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8915;26.05.2020;2777.72;2796.85;2750.51;2754.04;2754.04;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8946;25.05.2020;2718.72;2757.93;2718.72;2757.93;2757.93;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8894;22.05.2020;2691.58;2718.48;2687.18;2709.38;2709.38;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8849;21.05.2020;2767.97;2794.6;2702.67;2718.67;2718.67;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8764;20.05.2020;2706.07;2771.27;2700.64;2770.79;2770.79;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
9263;19.05.2020;2702.34;2720.06;2683.81;2711.72;2711.72;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
8926;18.05.2020;2623.61;2694.25;2623.61;2694.25;2694.25;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10598;15.05.2020;2616.14;2633.29;2593.91;2593.91;2593.91;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
9974;14.05.2020;2596.13;2606.95;2564.44;2590.31;2590.31;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10028;13.05.2020;2630.79;2630.79;2601.25;2604.98;2604.98;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10899;12.05.2020;2635.51;2651.97;2620.35;2642.04;2642.04;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10699;08.05.2020;2647.8;2648.45;2613.83;2641.55;2641.55;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
11231;07.05.2020;2632.87;2664.99;2627.43;2634;2634;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10559;06.05.2020;2659.08;2674.94;2626.68;2632.1;2632.1;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10102;05.05.2020;2652.92;2666.38;2634.49;2653.51;2653.51;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
10581;04.05.2020;2623.89;2641.03;2599.74;2624.64;2624.64;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
7099;30.04.2020;2683.86;2700.97;2629.57;2650.56;2650.56;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5841;29.04.2020;2629.24;2669.47;2617.34;2663.14;2663.14;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6411;28.04.2020;2567.74;2644.79;2566.92;2612.24;2612.24;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
6198;27.04.2020;2570.69;2597.64;2557.81;2570.91;2570.91;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5849;24.04.2020;2588.29;2596.97;2551.66;2562.03;2562.03;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4774;23.04.2020;2600.28;2620.24;2558.32;2599.41;2599.41;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5236;22.04.2020;2474.32;2584.68;2471.23;2573.41;2573.41;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
5642;21.04.2020;2487.63;2500.18;2431.98;2488.02;2488.02;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4268;20.04.2020;2524.31;2546.14;2502.38;2525.97;2525.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
4070;17.04.2020;2550.95;2556.42;2516.87;2534.97;2534.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
3448;16.04.2020;2511.55;2550.84;2468.65;2515.05;2515.05;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
3388;15.04.2020;2617.19;2617.19;2489.99;2498.94;2498.94;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
2774;14.04.2020;2649.34;2667.58;2619.91;2631.83;2631.83;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
2558;13.04.2020;2675.73;2677.9;2610.61;2628.85;2628.85;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
1786;10.04.2020;2678.3;2680.89;2656.45;2677.86;2677.86;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
2634;09.04.2020;2693.58;2713.5;2643.98;2701.77;2701.77;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
1154;08.04.2020;2617.66;2670.12;2603.99;2670.12;2670.12;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
954;07.04.2020;2648.74;2688.67;2612.96;2634.74;2634.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
658;06.04.2020;2597.28;2639.56;2576.28;2622.59;2622.59;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
771;03.04.2020;2547.15;2609.16;2533.06;2572.23;2572.23;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;02.04.2020;2528.72;2562.54;2470.85;2545.95;2545.95;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
440;01.04.2020;2465.56;2491.66;2449.01;2473.61;2473.61;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
500;31.03.2020;2466.28;2526.13;2459.19;2508.81;2508.81;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
303;30.03.2020;2377.21;2435.53;2357.53;2433.35;2433.35;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
196;27.03.2020;2491.7;2498.33;2378.88;2401.11;2401.11;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
182;26.03.2020;2448.76;2514.92;2403.6;2489.97;2489.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
163;25.03.2020;2459.3;2518.38;2372.34;2452.69;2452.69;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
57;24.03.2020;2349.47;2435.27;2341.21;2415.97;2415.97;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
132;23.03.2020;2257.88;2321.76;2213.49;2253.35;2253.35;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
52;20.03.2020;2327.27;2418.74;2314.75;2331.61;2331.61;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
54;19.03.2020;2134.43;2288.09;2073.87;2275.7;2275.7;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;18.03.2020;2192.79;2205.41;2097.84;2112.64;2112.64;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
59;17.03.2020;2263.62;2313.34;2172.46;2224.74;2224.74;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;16.03.2020;2297.04;2301.19;2179.12;2266.9;2266.9;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
14;13.03.2020;2277.66;2418.15;2275.16;2316.38;2316.38;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
13;12.03.2020;2413.02;2413.02;2277.58;2286.4;2286.4;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;11.03.2020;2532.72;2555.43;2457.36;2492.88;2492.88;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;10.03.2020;2502.7;2661.63;2435.62;2498.94;2498.94;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
1;06.03.2020;2773.53;2782.77;2680.06;2719.51;2719.51;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;05.03.2020;2852.42;2861.6;2800.43;2816.7;2816.7;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;04.03.2020;2799.18;2841.13;2779.85;2828.01;2828.01;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
1;03.03.2020;2817.58;2844.04;2789.76;2821.37;2821.37;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;02.03.2020;2829.47;2875.3;2714.36;2765.77;2765.77;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;28.02.2020;2850.11;2855.32;2744.18;2785.08;2785.08;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;27.02.2020;2989.18;3002.2;2910.46;2915.84;2915.84;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;26.02.2020;2994.22;3026.26;2958.46;3017.42;3017.42;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;25.02.2020;3058.33;3073.27;3002.68;3002.68;3002.68;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;21.02.2020;3109.86;3129.24;3098.76;3106.03;3106.03;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;20.02.2020;3120.51;3139.59;3117.5;3125.1;3125.1;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;19.02.2020;3089.09;3117.84;3086.41;3114.57;3114.57;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;18.02.2020;3103.71;3104.42;3064.15;3074.05;3074.05;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;17.02.2020;3097.18;3110.06;3092.45;3110.06;3110.06;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;14.02.2020;3113.72;3120.89;3084.57;3096.88;3096.88;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;13.02.2020;3116.99;3122.19;3096.98;3110.05;3110.05;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;12.02.2020;3103.81;3122.27;3095.7;3122.27;3122.27;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
0;11.02.2020;3072.39;3109.22;3069.9;3097.58;3097.58;;IMOEX.ME;MOEX Russia Index;Russia;RU;EURO
