Date,Open,High,Low,Close*,Adj Close**,Volume,Index
"Jun 25, 2020","40,435.34","42,147.22","40,435.34","41,996.65","41,996.65",-,^MERV
"Jun 24, 2020","40,803.56","40,939.55","40,086.93","40,435.34","40,435.34",-,^MERV
"Jun 23, 2020","40,344.32","41,468.28","40,344.32","40,803.56","40,803.56",-,^MERV
"Jun 22, 2020","40,951.45","41,215.70","39,293.47","40,344.32","40,344.32",-,^MERV
"Jun 19, 2020","37,990.59","41,116.72","37,990.59","40,951.45","40,951.45",-,^MERV
"Jun 18, 2020","40,471.15","40,471.15","37,896.09","37,990.59","37,990.59",-,^MERV
"Jun 17, 2020","42,686.08","42,863.67","40,414.85","40,471.15","40,471.15",-,^MERV
"Jun 16, 2020","43,434.70","44,673.92","42,591.86","42,686.08","42,686.08",-,^MERV
"Jun 12, 2020","43,057.94","44,871.42","42,381.56","43,417.15","43,417.15",-,^MERV
"Jun 11, 2020","46,476.07","46,476.07","42,632.53","43,057.94","43,057.94",-,^MERV
"Jun 10, 2020","46,471.06","47,047.90","44,829.88","46,476.07","46,476.07",-,^MERV
"Jun 09, 2020","48,881.18","48,881.18","45,666.22","46,471.06","46,471.06",-,^MERV
"Jun 08, 2020","45,128.75","48,988.82","45,128.75","48,881.18","48,881.18",-,^MERV
"Jun 05, 2020","43,676.18","45,435.58","43,676.18","45,128.75","45,128.75",-,^MERV
"Jun 04, 2020","43,853.06","44,021.34","43,115.06","43,676.18","43,676.18",-,^MERV
"Jun 03, 2020","42,037.56","44,139.94","42,037.56","43,853.06","43,853.06",-,^MERV
"Jun 02, 2020","40,016.98","42,085.59","40,016.98","42,037.56","42,037.56",-,^MERV
"Jun 01, 2020","37,824.73","40,054.38","37,824.73","40,016.98","40,016.98",-,^MERV
"May 29, 2020","38,985.82","39,139.13","37,532.10","37,824.73","37,824.73",-,^MERV
"May 28, 2020","40,431.57","40,512.99","38,869.03","38,985.82","38,985.82",-,^MERV
"May 27, 2020","41,079.29","41,218.89","39,592.09","40,431.57","40,431.57",-,^MERV
"May 26, 2020","40,962.74","42,026.68","40,962.74","41,060.27","41,060.27",-,^MERV
"May 22, 2020","41,388.50","41,897.13","40,241.40","40,962.74","40,962.74",-,^MERV
"May 21, 2020","39,809.16","41,515.49","39,732.38","41,388.50","41,388.50",-,^MERV
"May 20, 2020","39,388.72","40,199.64","38,949.24","39,809.16","39,809.16",-,^MERV
"May 19, 2020","40,286.72","40,286.72","39,247.16","39,388.72","39,388.72",-,^MERV
"May 18, 2020","39,388.33","41,098.47","39,388.33","40,286.72","40,286.72",-,^MERV
"May 15, 2020","39,225.67","40,621.95","38,958.88","39,388.33","39,388.33",-,^MERV
"May 14, 2020","37,842.81","39,413.13","37,286.20","39,225.67","39,225.67",-,^MERV
"May 13, 2020","39,133.71","39,133.71","37,334.53","37,842.81","37,842.81",-,^MERV
"May 12, 2020","38,581.60","40,729.12","38,581.60","39,133.71","39,133.71",-,^MERV
"May 11, 2020","36,196.46","38,614.68","35,358.24","38,581.60","38,581.60",-,^MERV
"May 08, 2020","35,850.21","37,178.57","35,850.21","36,183.90","36,183.90",-,^MERV
"May 08, 2020","35,850.21","37,178.57","35,850.21","36,183.90","36,183.90",-,^MERV
"May 07, 2020","34,158.89","36,272.90","34,041.45","35,850.21","35,850.21",-,^MERV
"May 06, 2020","33,546.52","34,523.63","32,836.44","34,158.89","34,158.89",-,^MERV
"May 05, 2020","32,387.28","33,606.42","32,387.28","33,546.52","33,546.52",-,^MERV
"May 04, 2020","32,742.84","32,742.84","31,215.73","32,387.28","32,387.28",-,^MERV
"Apr 30, 2020","33,185.05","33,667.07","32,322.30","32,742.84","32,742.84",-,^MERV
"Apr 29, 2020","33,064.84","33,977.20","32,362.86","33,185.05","33,185.05",-,^MERV
"Apr 28, 2020","29,986.23","33,093.63","29,986.23","33,064.84","33,064.84",-,^MERV
"Apr 27, 2020","29,258.10","30,058.96","28,973.67","29,986.23","29,986.23",-,^MERV
"Apr 24, 2020","30,378.94","30,378.94","28,406.01","29,258.10","29,258.10",-,^MERV
"Apr 23, 2020","30,554.88","30,951.79","30,122.03","30,378.94","30,378.94",-,^MERV
"Apr 22, 2020","30,237.08","30,935.37","30,237.08","30,554.88","30,554.88",-,^MERV
"Apr 21, 2020","30,535.73","30,585.32","30,098.70","30,237.08","30,237.08",-,^MERV
"Apr 20, 2020","29,883.27","30,662.46","29,712.11","30,535.73","30,535.73",-,^MERV
"Apr 17, 2020","30,077.72","31,012.04","29,557.43","29,883.27","29,883.27",-,^MERV
"Apr 16, 2020","32,070.67","32,070.67","29,600.47","30,077.72","30,077.72",-,^MERV
"Apr 15, 2020","30,781.55","32,110.58","29,419.97","32,070.67","32,070.67",-,^MERV
"Apr 14, 2020","28,880.64","31,110.49","28,880.64","30,781.55","30,781.55",-,^MERV
"Apr 13, 2020","28,017.59","28,903.00","27,318.15","28,880.64","28,880.64",-,^MERV
"Apr 08, 2020","26,696.10","28,071.95","26,696.10","28,017.59","28,017.59",-,^MERV
"Apr 07, 2020","26,922.59","27,969.41","26,545.84","26,696.10","26,696.10",-,^MERV
"Apr 06, 2020","26,505.41","27,493.22","26,335.15","26,922.59","26,922.59",-,^MERV
"Apr 03, 2020","26,003.28","26,566.15","25,684.47","26,505.41","26,505.41",-,^MERV
"Apr 02, 2020","25,331.30","26,082.38","25,200.66","26,003.28","26,003.28",-,^MERV
"Apr 01, 2020","24,384.24","25,384.04","24,384.24","25,324.28","25,324.28",-,^MERV
"Mar 30, 2020","24,058.60","24,454.72","23,590.53","24,384.24","24,384.24",-,^MERV
"Mar 27, 2020","25,483.94","25,483.94","24,038.86","24,058.60","24,058.60",-,^MERV
"Mar 26, 2020","26,338.03","27,769.18","25,322.32","25,483.94","25,483.94",-,^MERV
"Mar 25, 2020","23,890.35","26,591.59","23,890.35","26,338.03","26,338.03",-,^MERV
"Mar 20, 2020","22,666.11","25,193.62","22,666.11","23,890.35","23,890.35",-,^MERV
"Mar 19, 2020","22,087.13","23,469.56","22,087.13","22,656.43","22,656.43",-,^MERV
"Mar 18, 2020","25,823.47","25,823.47","21,738.62","22,087.13","22,087.13",-,^MERV
"Mar 17, 2020","25,697.51","26,262.52","24,965.08","25,823.47","25,823.47",-,^MERV
"Mar 16, 2020","28,447.97","28,447.97","25,400.37","25,697.51","25,697.51",-,^MERV
"Mar 13, 2020","28,351.89","29,876.00","27,779.58","28,447.97","28,447.97",-,^MERV
"Mar 12, 2020","31,419.60","31,419.60","28,113.43","28,351.89","28,351.89",-,^MERV
"Mar 11, 2020","32,832.26","32,832.26","30,914.74","31,419.60","31,419.60",-,^MERV
"Mar 10, 2020","30,379.90","33,077.35","30,379.90","32,832.26","32,832.26",-,^MERV
"Mar 09, 2020","35,222.43","35,222.43","30,241.54","30,379.90","30,379.90",-,^MERV
"Mar 06, 2020","36,772.20","36,772.20","35,204.34","35,222.43","35,222.43",-,^MERV
"Mar 05, 2020","37,243.36","37,277.35","36,465.73","36,772.20","36,772.20",-,^MERV
"Mar 04, 2020","35,999.22","37,301.03","35,999.22","37,243.36","37,243.36",-,^MERV
"Mar 03, 2020","36,253.25","37,513.90","35,859.95","35,999.22","35,999.22",-,^MERV
"Mar 02, 2020","34,973.18","36,489.05","34,963.65","36,253.25","36,253.25",-,^MERV
"Feb 28, 2020","35,387.05","35,387.05","34,051.73","34,973.18","34,973.18",-,^MERV
"Feb 27, 2020","36,422.24","36,422.24","34,785.42","35,387.05","35,387.05",-,^MERV
"Feb 26, 2020","38,602.48","38,602.48","36,061.98","36,422.24","36,422.24",-,^MERV
"Feb 21, 2020","38,961.41","39,418.07","38,403.20","38,602.48","38,602.48",-,^MERV
"Feb 20, 2020","38,390.84","39,266.77","38,201.33","38,961.41","38,961.41",-,^MERV
"Feb 19, 2020","38,156.95","39,015.46","38,156.95","38,390.84","38,390.84",-,^MERV
"Feb 18, 2020","39,200.25","39,200.25","37,976.85","38,156.95","38,156.95",-,^MERV
"Feb 17, 2020","38,647.68","39,288.78","38,600.65","39,200.25","39,200.25",-,^MERV
"Feb 14, 2020","38,669.46","39,129.16","38,061.19","38,647.68","38,647.68",-,^MERV
"Feb 13, 2020","39,936.15","39,936.15","37,967.97","38,669.46","38,669.46",-,^MERV
"Feb 12, 2020","39,824.50","40,408.50","39,527.94","39,936.15","39,936.15",-,^MERV
"Feb 11, 2020","41,052.95","41,052.95","39,588.99","39,824.50","39,824.50",-,^MERV
"Feb 10, 2020","41,213.89","41,568.02","40,820.05","41,052.95","41,052.95",-,^MERV
"Feb 07, 2020","40,906.09","41,438.92","40,810.53","41,213.89","41,213.89",-,^MERV
"Feb 06, 2020","40,767.10","41,409.13","40,553.82","40,906.09","40,906.09",-,^MERV
"Feb 05, 2020","41,033.79","41,377.16","40,736.86","40,767.10","40,767.10",-,^MERV
"Feb 04, 2020","41,577.06","42,694.72","40,453.44","41,033.79","41,033.79",-,^MERV
"Feb 03, 2020","40,105.04","41,662.26","40,105.04","41,577.06","41,577.06",-,^MERV
"Jan 31, 2020","40,394.95","40,893.88","39,558.81","40,105.04","40,105.04",-,^MERV
"Jan 30, 2020","40,341.42","40,606.68","39,818.62","40,394.95","40,394.95",-,^MERV
"Jan 29, 2020","40,829.70","41,628.76","40,287.01","40,341.42","40,341.42",-,^MERV
"Jan 29, 2020","40,829.70","41,628.76","40,287.01","40,341.42","40,341.42",-,^MERV
"Jan 28, 2020","39,604.57","40,982.15","39,604.57","40,829.70","40,829.70",-,^MERV
"Jan 27, 2020","39,917.82","39,917.82","38,761.21","39,604.57","39,604.57",-,^MERV
"Jan 24, 2020","41,140.21","41,395.36","39,665.14","39,917.82","39,917.82",-,^MERV
"Jan 23, 2020","42,002.34","42,258.23","41,094.19","41,140.21","41,140.21",-,^MERV
"Jan 22, 2020","41,485.86","42,092.33","41,230.53","42,002.34","42,002.34",-,^MERV
"Jan 21, 2020","43,054.01","43,191.06","41,341.43","41,485.86","41,485.86",-,^MERV
"Jan 20, 2020","42,339.82","43,177.59","42,339.82","43,054.01","43,054.01",-,^MERV
"Jan 17, 2020","42,362.34","43,069.65","42,298.39","42,339.82","42,339.82",-,^MERV
"Jan 16, 2020","41,246.19","42,397.27","41,246.19","42,362.34","42,362.34",-,^MERV
"Jan 15, 2020","41,633.73","42,264.25","40,995.21","41,246.19","41,246.19",-,^MERV
"Jan 14, 2020","42,017.78","42,110.87","40,789.40","41,633.73","41,633.73",-,^MERV
"Jan 13, 2020","42,740.38","42,921.14","41,970.73","42,017.78","42,017.78",-,^MERV
"Jan 10, 2020","42,035.70","42,874.20","42,035.70","42,740.38","42,740.38",-,^MERV
"Jan 09, 2020","41,016.02","42,084.03","40,832.06","42,035.70","42,035.70",-,^MERV
"Jan 08, 2020","41,115.71","41,264.05","40,552.34","41,016.02","41,016.02",-,^MERV
"Jan 07, 2020","41,469.66","41,961.16","40,693.76","41,115.71","41,115.71",-,^MERV
"Jan 06, 2020","40,499.15","41,524.99","40,206.92","41,469.66","41,469.66",-,^MERV
"Jan 03, 2020","41,106.97","41,106.97","39,992.35","40,499.15","40,499.15",-,^MERV
"Jan 02, 2020","41,671.41","42,136.52","40,794.48","41,106.97","41,106.97",-,^MERV
"Nov 24, 2020","1,517.45","1,527.75","1,516.98","1,526.39","1,526.39","88,206,500",^TA125.TA
"Nov 23, 2020","1,488.91","1,510.61","1,488.91","1,502.64","1,502.64","76,441,300",^TA125.TA
"Nov 22, 2020",-,-,-,-,-,-,^TA125.TA
"Nov 19, 2020","1,479.92","1,480.38","1,470.39","1,475.89","1,475.89","87,532,400",^TA125.TA
"Nov 18, 2020","1,475.80","1,489.14","1,474.25","1,485.91","1,485.91","88,905,500",^TA125.TA
"Nov 17, 2020","1,478.57","1,484.92","1,466.63","1,471.29","1,471.29","87,666,400",^TA125.TA
"Nov 16, 2020","1,479.28","1,493.35","1,474.05","1,478.03","1,478.03","110,918,200",^TA125.TA
"Nov 15, 2020",-,-,-,-,-,-,^TA125.TA
"Nov 12, 2020","1,467.68","1,468.32","1,456.99","1,458.88","1,458.88","75,366,800",^TA125.TA
"Nov 11, 2020","1,459.89","1,473.66","1,459.89","1,464.55","1,464.55","77,454,500",^TA125.TA
"Nov 10, 2020","1,458.42","1,464.67","1,448.94","1,456.65","1,456.65","96,883,700",^TA125.TA
"Nov 09, 2020","1,431.73","1,492.29","1,428.25","1,461.99","1,461.99","164,708,000",^TA125.TA
"Nov 08, 2020",-,-,-,-,-,-,^TA125.TA
"Nov 05, 2020","1,427.04","1,429.32","1,412.23","1,414.13","1,414.13","176,217,300",^TA125.TA
"Nov 04, 2020","1,387.46","1,411.17","1,387.46","1,408.87","1,408.87","66,378,000",^TA125.TA
"Nov 03, 2020","1,389.91","1,397.83","1,386.89","1,390.72","1,390.72","65,713,800",^TA125.TA
"Nov 02, 2020","1,373.57","1,389.50","1,367.80","1,373.57","1,373.57","66,924,900",^TA125.TA
"Nov 01, 2020",-,-,-,-,-,-,^TA125.TA
"Oct 29, 2020","1,368.99","1,373.94","1,350.19","1,372.62","1,372.62","87,054,900",^TA125.TA
"Oct 28, 2020","1,379.32","1,379.32","1,350.16","1,355.22","1,355.22","69,942,500",^TA125.TA
"Oct 27, 2020","1,400.28","1,401.85","1,385.48","1,388.90","1,388.90","54,157,800",^TA125.TA
